player,bougyoritsu,shiai,shouri,haiboku,saves,hold,hp,kanntou,shouritsu,dasha,toukyuukai,hiannda,hihonnruida,sikyuu,deadball,datsusannshinn,datsusannshinnritsu,shitten,jisekitenn,kannpuu,mushikyuu,whip,dips,kbb,pfr,hidr,team,year
ポレダ,4.0,5.0,1.0,3.0,0.0,0.0,0.0,0.0,0.25,121.0,27.0,25.0,0.0,19.0,2.0,19.0,6.33,15.0,12.0,0.0,0.0,1.63,4.05,1.0,1.41,0.739,巨人,2016
戸根千明,6.75,6.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,45.0,8.0,13.0,1.0,4.0,2.0,11.0,12.38,8.0,6.0,0.0,0.0,2.13,4.25,2.75,1.88,0.722,巨人,2016
高木勇人,2.63,16.0,1.0,2.0,0.0,1.0,2.0,0.0,0.333,108.0,27.1,20.0,4.0,5.0,3.0,15.0,4.94,9.0,8.0,0.0,0.0,0.91,4.8,3.0,0.73,0.833,巨人,2016
公文克彦,3.86,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,11.2,10.0,1.0,3.0,2.0,12.0,9.26,5.0,5.0,0.0,0.0,1.11,3.46,4.0,1.29,0.714,巨人,2016
小山雄輝,4.85,9.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,58.0,13.0,15.0,1.0,5.0,0.0,12.0,8.31,7.0,7.0,0.0,0.0,1.54,3.2,2.4,1.31,0.684,巨人,2016
乾真大,5.06,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,5.1,8.0,0.0,3.0,0.0,5.0,8.44,3.0,3.0,0.0,0.0,2.06,2.93,1.67,1.5,0.727,巨人,2016
江柄子裕樹,15.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,3.0,5.0,2.0,0.0,0.0,2.0,6.0,5.0,5.0,0.0,0.0,1.67,10.45,0.57,0.67,0.0,巨人,2016
土田瑞起,6.48,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,38.0,8.1,12.0,0.0,3.0,0.0,6.0,6.48,6.0,6.0,0.0,0.0,1.8,2.76,2.0,1.08,0.6,巨人,2016
田口麗斗,4.8,16.0,2.0,8.0,0.0,0.0,0.0,1.0,0.2,396.0,86.1,113.0,13.0,27.0,6.0,60.0,6.25,52.0,46.0,0.0,0.0,1.62,4.76,2.22,1.01,0.752,巨人,2016
中川皓太,5.02,30.0,1.0,0.0,1.0,3.0,4.0,0.0,1.0,165.0,37.2,47.0,7.0,8.0,1.0,31.0,7.41,24.0,21.0,0.0,0.0,1.46,4.61,3.88,1.04,0.714,巨人,2016
平良拳太郎,9.82,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,18.0,3.2,4.0,1.0,3.0,0.0,4.0,9.82,4.0,4.0,0.0,0.0,1.91,6.94,1.33,1.91,0.5,巨人,2016
メンドーサ,11.25,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,4.0,6.0,1.0,2.0,0.0,4.0,9.0,5.0,5.0,0.0,0.0,2.0,5.87,2.0,1.5,0.429,巨人,2016
長谷川潤,8.53,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,32.0,6.1,11.0,0.0,2.0,0.0,3.0,4.26,6.0,6.0,0.0,0.0,2.05,3.12,1.5,0.79,0.538,巨人,2016
阿南徹,5.4,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,5.0,7.0,1.0,3.0,0.0,4.0,7.2,3.0,3.0,0.0,0.0,2.0,5.92,1.33,1.4,0.778,巨人,2016
