player,daritsu,shiai,dasekisuu,dasuu,annda,honnruida,datenn,tokutenn,niruida,sannruida,ruida,tourui_fail,tourui,sikyuu,deadball,sannshinn,gida,heisatsuda,shutsuruiritsu,tyuodaritsu,ops,rc,noi,gpa,rc27,isop,isod,xr,xr27,babip,seca,ta,psn,bbk,team,year
谷佳知,0.185,11.0,32.0,27.0,5.0,0.0,3.0,5.0,1.0,0.0,6.0,0.0,0.0,4.0,1.0,2.0,0.0,0.0,0.313,0.222,0.535,2.32,0.387,0.196,2.84,0.037,0.127,2.42,2.97,0.2,0.185,0.5,0.0,2.0,オリックス,2015
伊藤光,0.0,7.0,16.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,1.0,1.0,0.133,0.0,0.133,-1.0,0.133,0.06,-1.81,0.0,0.133,-0.84,-1.51,0.0,0.154,0.143,0.0,0.67,オリックス,2015
伏見寅威,0.274,76.0,201.0,186.0,51.0,1.0,17.0,16.0,14.0,1.0,70.0,0.0,0.0,12.0,2.0,39.0,1.0,6.0,0.325,0.376,0.701,21.41,0.45,0.24,4.07,0.102,0.051,20.18,3.84,0.34,0.167,0.596,0.0,0.31,オリックス,2015
宮崎祐樹,0.252,43.0,148.0,131.0,33.0,0.0,14.0,13.0,4.0,1.0,39.0,4.0,3.0,13.0,1.0,25.0,3.0,3.0,0.324,0.298,0.622,12.0,0.423,0.22,3.0,0.046,0.072,11.93,2.98,0.303,0.137,0.495,0.0,0.52,オリックス,2015
竹原直隆,0.267,41.0,88.0,75.0,20.0,2.0,13.0,9.0,8.0,0.0,34.0,0.0,0.0,12.0,1.0,14.0,0.0,2.0,0.375,0.453,0.828,12.84,0.526,0.282,6.08,0.187,0.108,12.26,5.81,0.305,0.347,0.825,0.0,0.86,オリックス,2015
岩崎恭平,0.281,35.0,113.0,96.0,27.0,4.0,8.0,13.0,2.0,0.0,41.0,2.0,2.0,8.0,1.0,23.0,8.0,0.0,0.343,0.427,0.77,14.49,0.485,0.261,4.95,0.146,0.062,14.41,4.92,0.299,0.229,0.704,2.67,0.35,オリックス,2015
小谷野栄一,0.209,70.0,258.0,230.0,48.0,1.0,17.0,19.0,9.0,0.0,60.0,0.0,0.0,22.0,2.0,41.0,4.0,4.0,0.283,0.261,0.544,16.73,0.37,0.193,2.38,0.052,0.075,16.96,2.41,0.245,0.148,0.452,0.0,0.54,オリックス,2015
縞田拓弥,0.143,5.0,9.0,7.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.333,0.143,0.476,0.2,0.381,0.186,0.77,0.0,0.19,0.26,1.0,0.167,0.286,0.429,0.0,2.0,オリックス,2015
若月健矢,0.245,114.0,302.0,269.0,66.0,1.0,27.0,22.0,9.0,2.0,82.0,0.0,1.0,7.0,2.0,80.0,23.0,6.0,0.269,0.305,0.574,20.63,0.37,0.197,2.39,0.059,0.023,20.4,2.36,0.307,0.089,0.44,1.0,0.09,オリックス,2015
小島脩平,0.12,40.0,54.0,50.0,6.0,0.0,2.0,4.0,1.0,0.0,7.0,1.0,3.0,4.0,0.0,9.0,0.0,0.0,0.185,0.14,0.325,0.36,0.232,0.118,0.22,0.02,0.065,0.77,0.46,0.146,0.14,0.289,0.0,0.44,オリックス,2015
西野真弘,0.293,60.0,207.0,188.0,55.0,0.0,16.0,21.0,8.0,4.0,71.0,3.0,7.0,12.0,0.0,28.0,6.0,5.0,0.333,0.378,0.711,23.27,0.459,0.244,4.25,0.085,0.041,22.28,4.06,0.329,0.17,0.617,0.0,0.43,オリックス,2015
ブランコ,0.218,27.0,94.0,78.0,17.0,3.0,13.0,6.0,2.0,0.0,28.0,0.0,0.0,14.0,1.0,26.0,0.0,2.0,0.34,0.359,0.699,10.16,0.46,0.243,4.29,0.141,0.122,10.79,4.55,0.28,0.321,0.683,0.0,0.54,オリックス,2015
齋藤俊雄,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,オリックス,2015
川端崇義,0.214,18.0,28.0,28.0,6.0,0.0,2.0,4.0,2.0,0.0,8.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.214,0.286,0.5,1.51,0.31,0.168,1.85,0.071,0.0,1.44,1.77,0.231,0.071,0.364,0.0,0.0,オリックス,2015
小田裕也,0.287,90.0,164.0,143.0,41.0,2.0,15.0,25.0,5.0,1.0,54.0,2.0,10.0,12.0,3.0,38.0,3.0,4.0,0.348,0.378,0.725,20.2,0.474,0.251,4.79,0.091,0.061,20.55,4.87,0.358,0.231,0.713,3.33,0.32,オリックス,2015
吉田雄人,0.167,3.0,6.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.167,0.167,0.333,0.19,0.222,0.117,1.04,0.0,0.0,0.22,1.19,0.2,0.167,0.4,0.0,0.0,オリックス,2015
堤裕貴,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,1.12,0.0,0.0,0.04,1.08,0.0,0.0,0.0,0.0,0.0,オリックス,2015
Ｔ−岡田,0.28,105.0,416.0,389.0,109.0,11.0,51.0,44.0,19.0,2.0,165.0,0.0,2.0,17.0,6.0,80.0,0.0,9.0,0.317,0.424,0.741,50.91,0.459,0.249,4.69,0.144,0.037,50.59,4.66,0.325,0.193,0.657,3.38,0.21,オリックス,2015
武田健吾,0.221,69.0,107.0,95.0,21.0,1.0,12.0,12.0,4.0,1.0,30.0,0.0,0.0,2.0,2.0,20.0,5.0,2.0,0.245,0.316,0.561,7.04,0.35,0.189,2.26,0.095,0.024,7.97,2.56,0.244,0.116,0.447,0.0,0.1,オリックス,2015
奥浪鏡,0.265,15.0,42.0,34.0,9.0,0.0,1.0,3.0,2.0,0.0,11.0,0.0,1.0,7.0,1.0,11.0,0.0,0.0,0.405,0.324,0.728,5.64,0.513,0.263,6.09,0.059,0.14,5.5,5.94,0.391,0.294,0.8,0.0,0.64,オリックス,2015
山崎勝己,0.207,81.0,104.0,92.0,19.0,0.0,5.0,6.0,4.0,0.0,23.0,1.0,0.0,4.0,0.0,21.0,8.0,2.0,0.24,0.25,0.49,4.23,0.323,0.17,1.36,0.043,0.033,4.26,1.37,0.241,0.076,0.342,0.0,0.19,オリックス,2015
中村一生,0.2,7.0,5.0,5.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2,0.4,0.6,0.4,0.333,0.19,2.72,0.2,0.0,0.35,2.36,0.25,0.2,0.5,0.0,0.0,オリックス,2015
山本和作,0.0,3.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,-0.82,0.0,0.0,-2.78,0.0,0.0,-0.74,-2.5,0.0,0.0,0.0,3.43,0.0,オリックス,2015
田中大輔,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,オリックス,2015
カラバイヨ,0.252,64.0,247.0,222.0,56.0,12.0,35.0,26.0,9.0,0.0,101.0,1.0,0.0,17.0,5.0,63.0,0.0,3.0,0.316,0.455,0.771,31.89,0.467,0.256,4.98,0.203,0.064,32.98,5.15,0.293,0.275,0.718,0.0,0.27,オリックス,2015
園部聡,0.204,16.0,57.0,54.0,11.0,1.0,6.0,3.0,3.0,0.0,17.0,0.0,0.0,2.0,1.0,24.0,0.0,0.0,0.246,0.315,0.56,3.98,0.351,0.189,2.5,0.111,0.042,4.06,2.55,0.345,0.148,0.465,0.0,0.08,オリックス,2015
